fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,color
10.885025027638342,0.586499772476015,0.5495038679077439,2.1350022752398496,0.07140009100959398,12.599908990406028,47.0,0.9996950386790774,3.2824988623800753,0.563500227523985,9.389986348560903,0
7.1,0.21,0.28,2.7,0.034,23.0,111.0,0.99405,3.35,0.64,10.2,1
7.3117081334700895,0.3936086131418749,0.21287894681709832,2.002686600615402,0.05549717726905793,15.441459332649552,146.53167466119643,0.9922025736913778,3.047658373305982,0.6146832533880358,10.763913868581252,1
6.698780084550829,1.037926143736408,0.08004066384830573,2.3065062157289162,0.06722771755051207,18.979668075847137,31.995933615169427,0.9964813012431458,3.5199186723033886,0.5704066384830572,11.0,0
8.1380640948886,0.21270111177632134,0.37459777644735737,1.5650752126518133,0.047698495746963734,10.047743620445601,100.12688031629533,0.994,3.0879398298785494,0.602851537079948,10.820601701214507,1
6.033315398671333,0.20333423006643334,0.3199946196014001,7.866227267447672,0.04500107607971992,38.666846013286666,200.33315398671334,0.9954667922093007,3.333385343853133,0.5266899817272663,10.066657699335666,1
6.910545847432922,0.5943998379339197,0.10072734639367284,10.114546927873455,0.06089454152567078,25.170906144253088,141.58545307212654,0.9973602914787777,3.340981715048858,0.4655272923716461,9.010545847432923,1
6.872458556168809,0.2983475133701285,0.2844917112337616,1.338558021363669,0.0547075695175339,23.834751337012847,189.11016577532476,0.9937048276470001,3.3010165775324767,0.5449574598896146,9.883475133701285,1
7.783070673021944,0.4365207151572883,0.3516929326978056,1.1656742488083855,0.03354232331744514,4.77116165872257,56.54232331744514,0.9921572445193517,3.0179626322211597,0.48965556491896545,10.628838341277431,1
5.870091533125296,0.6543752860341286,0.027544622426133664,1.57366132721599,0.07950892448522673,6.0,12.754462242613366,0.9952304485125344,3.6329908466874703,0.6224553775738664,10.063169336392004,0
6.8,0.24655866839482882,0.29715922323031685,1.2,0.0378798890329024,17.0600554835488,67.61201109670976,0.9908595811355934,3.1050809987038783,0.408798890329024,11.273212206380736,1
7.962794006745004,0.6556593007869173,0.7104918017237233,17.278189549276004,0.042434069921308284,62.02066999625278,232.44191010117507,0.9997780470221086,2.9272344986884713,0.6766928005995559,9.40826799850111,1
6.28427025606674,0.7807864871966631,0.0033708102426695686,2.0494378463599565,0.06303372921840261,6.0,12.831459487866521,0.9965321340722345,3.583258379514661,0.6133708102426696,9.991572974393327,0
5.318061539446731,0.9436652305327845,0.06362742864461432,1.3727375823331374,0.04345512966554444,40.36387692110654,85.90874725556209,0.9937018552963993,3.6663952524882877,0.46909503293325494,10.454562637221896,0
7.384109219890503,0.38,0.4413697399635008,2.419725453163004,0.06900820646289509,21.742464933090005,84.0,0.9966205460994525,3.3071232466545,0.6678081166362506,9.664383766727498,0
6.451748709549983,0.35755180663002456,0.2596502580900035,1.8244819336997542,0.09953886440398454,6.552461286499473,110.51748709549983,0.9932790154854002,3.1158030970800423,0.47860103236001406,9.51398967639986,1
7.188501242181117,0.32,0.45275186327167566,5.77842671131409,0.04331007453086702,18.655037265433513,65.11498757818883,0.9913104664611099,3.054147391419654,0.4088501242181117,12.473513663992287,1
7.2,0.4,0.62,10.8,0.0409999999999999,70.0,189.0,0.9976,3.08,0.49,8.6,1
9.386877040563935,0.24095439704989566,0.2919684439154098,8.51371945759225,0.03702385992624739,123.6778909956602,207.88666535032488,0.9939717721827007,2.9010736966811326,0.3806561479718033,10.985684044251565,1
6.344837777453763,0.27919370375770625,0.22309733352774241,1.8816125924845875,0.07874828144475977,19.529007398767003,196.7354963006165,0.9950386431103984,3.49,0.6032251849691751,9.683874075154124,1
7.098401389787849,0.3674564725278685,0.3798401389787849,5.710248477705877,0.09169626405969122,31.396802779575697,207.76163335490835,0.9957589324056274,3.29484726341244,0.6037282362639342,10.142078193275797,1
7.692211775928088,0.4280718248534596,0.3406427250488468,4.539432798436902,0.04382570900195387,17.587145499023062,104.0,0.9951938071824853,3.20903591242673,0.49334972260257826,10.555500924658071,1
7.324828737044216,0.3752397681380977,0.22731161074863757,2.0617293166989716,0.04933049358921843,15.37585631477892,146.00685051823137,0.9920149490602678,3.0450342525911567,0.6199314948176864,10.947602318619023,1
6.5773713423296645,0.28064228053977985,0.22547426846593283,1.7516801207384702,0.07300297677556083,22.064228053977985,190.29051463068134,0.9946136962656247,3.4190514630681346,0.5980731583806604,9.706422805397798,1
10.734966460464607,0.5878639412685035,0.5263129984354392,2.1213605873149644,0.07085442349259857,13.145576507401431,47.0,0.9994631299843544,3.2893197063425177,0.5621360587314964,9.471836476110214,0
6.710584527044163,0.21865367717679637,0.31028787011878733,1.8346322823203618,0.041355625600276925,23.43268385883982,111.0,0.9929899245458425,3.3586536771767963,0.549136389643638,10.546147087071855,1
7.294855313070695,0.2862285638044612,0.43719989326245723,1.49028670542004,0.04739429257598489,31.640005336877138,116.49142552178449,0.9926491425521784,3.2550857447821553,0.41280010673754275,10.635999466312287,1
9.497415743963186,0.7585288964463618,0.23147779535308216,2.768721255580481,0.08921803138951202,11.143472441913527,86.57388976765411,0.9991635527435068,3.37548047207286,0.5625248813666954,10.783499209111303,0
8.604408978197496,0.40606521619889696,0.18293070778867204,1.8698777196270684,0.0652530570093233,15.650611401864658,39.30122280372932,0.9958428899476643,3.3070285320870174,0.4844979619937845,9.134938859813534,0
7.3509745239634885,0.5921244372949155,0.07738530794471936,4.43922038082921,0.08426776651337657,6.065367301382016,29.065367301382015,0.9972758021273741,3.3780389809585394,0.5003268365069101,9.049025476036512,0
7.972223589113866,0.8141848480185797,0.16203726485231096,2.4137043415864707,0.07310002460404959,18.655552821772268,47.65555282177227,0.9972964819826751,3.2875925470295377,0.5320740376236303,9.520740376236303,0
5.81160328840917,0.2838677628030567,0.34187769811358093,2.361884204848907,0.05327074339621397,35.651901347724895,113.96132237196943,0.9924402247331517,3.2718776981135806,0.4938115795151093,10.161322371969433,1
7.229491765688655,0.5087115280358836,0.12244094225752009,1.632712945598946,0.0941388701263323,15.852541171556727,149.8203293724538,0.9933782677506523,3.064101646862269,0.5817967062754619,9.612884719641164,1
5.439773840974282,0.27012721445196625,0.23392084434099877,1.9595194120703496,0.03919886920487141,7.0028269878214715,45.798303807307114,0.9912559943460244,3.2502544289039323,0.4299717301217853,10.70084809634644,1
6.629402078731268,0.2864701039365634,0.4276494803171829,5.898089259888447,0.05174501732276057,32.80398614179155,201.64701039365633,0.9952878487874067,3.2917608314925073,0.5564701039365634,9.949003464552113,1
7.398157522683334,1.1828811510858341,0.00012283182111106142,4.250921238658333,0.09699385840894435,5.0,13.993858408944448,0.9966024566364222,3.628648849967778,0.5401842477316666,10.701842477316665,0
7.4709767934292515,1.1353162445995237,0.07097679342925171,3.433766875563605,0.08919255272278227,5.0,12.580464131414965,0.996032185652566,3.5661208859136733,0.582586076057551,11.054883967146258,0
6.1,0.38,0.14,3.9,0.06,27.0,113.0,0.99344,3.07,0.34,9.2,1
6.702582519015749,0.3147284318312713,0.4281389716203603,10.089403598593927,0.05947550643655787,63.60463238734535,182.60463238734533,0.9973157614394376,3.129741748098425,0.5468477121124858,8.884238560562428,1
5.849312969270593,0.38136384524236644,0.39397456201411324,3.647938907811779,0.029657506256941156,5.49312969270593,109.0,0.9911816488737506,3.5004122184376443,0.43657506256941236,11.815063594964716,1
6.2567975492041725,0.25375915972714513,0.34671989496589317,8.514415405002339,0.04234397899317855,39.79197199090484,201.0,0.9947312042013643,3.126560210068214,0.487039264761252,10.189598599545242,1
7.110206871267402,0.3865560352728937,0.24826551534505512,1.0275517178168505,0.047793362116373625,8.206637883626378,119.0,0.9925245465002073,3.0117094800721613,0.32102068712674015,10.051784493820511,1
5.329954704424192,0.4634099650266777,0.1167746344775476,1.2760362364606463,0.03605990940884838,10.520724729212926,74.05990940884838,0.9907948380482837,3.468018118230323,0.5280181182303232,11.211981881769676,1
7.648755362373152,0.3573775172809705,0.2567670847294785,2.1676708472947848,0.06720120501675375,27.865863322164174,48.06706833891791,0.9959169399130678,3.404514031211193,0.5420120501675374,9.973172664432834,0
6.4584035222508325,0.3283192955498335,0.22044123278779137,14.929201761125416,0.06,37.7300440281354,162.0,0.9981174889929662,3.1460609686189787,0.46022061639389567,9.219013208440622,1
7.531049950880266,0.9628970603783817,0.04826503438381373,2.3758001964789357,0.08252946119541013,5.0,9.0,0.9958356207662679,3.417259941056319,0.5034250736796009,10.9,0
5.9482477160715055,0.715768121919664,0.012587614196424735,1.8482477160715054,0.06839174279761649,6.0,13.0,0.9959434853477978,3.6193710997916577,0.6141958713988083,10.041958713988082,0
6.4,0.34,0.2,14.9,0.06,37.0,162.0,0.9983,3.13,0.45,9.0,1
6.096115783277372,0.3540289458193429,0.22441736749160573,1.1506473694537713,0.05602589477815081,6.012947389075428,108.98705261092458,0.9933833968315715,3.234935263054623,0.5503884216722629,9.327913162541972,1
9.706024679880166,0.5282116123404732,0.5090738416779507,1.978049767173457,0.06334638882432593,10.0,46.112199068693826,0.9979738337020087,3.3299020838175557,0.5196912805593168,9.769427473798682,0
5.95978673935405,0.2070106630322975,0.2979360218062149,6.0647751141742186,0.04941279563875699,39.4021326064595,199.5978673935405,0.9959814928245216,3.546618455873256,0.6222772388397353,10.029893369677024,1
8.619947596433839,0.31053368269044107,0.2238757499514678,5.573315865477946,0.039266841345220536,27.51968557860304,66.89326346191179,0.9931583203465795,2.9637357788330876,0.5141294904051482,11.085389230470572,1
6.56995497798948,0.283497748899474,0.44251125550263015,6.205232613721023,0.051249624816579,33.2003001467368,201.34977488994738,0.9953225262628395,3.267981991195792,0.553497748899474,9.8499249633158,1
6.316314540821591,0.52041080101925,0.012652581632863645,0.8632629081643183,0.04079577448985909,31.265258163286365,97.53051632657272,0.9915473004183878,3.1253051632657276,0.44428403571502273,10.2041080101925,1
7.985297526177005,0.3403296467608355,0.39408109538606284,1.1852975261770056,0.04181621907721257,6.4081095386062845,100.48162190772126,0.9920301632493408,3.0444486572316376,0.5152216960075269,11.255513427683622,1
9.698974304786358,0.3460576821474422,0.6733269007243728,3.694871523931792,0.049626282119017054,18.121153642948844,120.86858940491474,0.9964242307285898,3.071416675472217,0.6227307814230694,10.150512847606821,1
7.755209537109972,0.24552095371099728,0.32208381484398907,15.331041907421994,0.06451664740624044,32.0,169.4146098164194,0.9991587543335959,3.1045005778127868,0.4834586703907923,9.13791618515601,1
7.2,0.4,0.62,10.8,0.0409999999999999,70.0,189.0,0.9976,3.08,0.49,8.6,1
6.2191444676741785,0.7845582045921344,0.0,2.0970546972808957,0.06035343632629252,6.0,12.985273486404479,0.9966411781210877,3.5863183716011195,0.6082328183685374,9.995582045921344,0
7.3591998967952845,0.20259428866299187,0.3188799845192927,3.8293709788937402,0.03659199896795285,23.0,110.4445716497244,0.9941703428092263,3.2629828917901547,0.584457164972439,10.25554283502756,1
6.545655764977348,0.2890758176266989,0.25502766768438534,4.091311529954695,0.04282069706221685,5.682069706221685,87.04620911866506,0.9935212921217182,3.320924182373301,0.45456557649773477,10.886137264400483,1
10.098666241261956,0.4209999202366167,0.8381998245205566,5.693331206309779,0.049126667198422555,19.619998404732335,123.36666400788722,0.9967239996809465,3.0064667357949326,0.53280009571606,9.950666879369022,1
5.7804841648911625,0.32556731401792616,0.30276853898591516,1.8916792650192067,0.038028743651472505,6.611195100128044,62.222390200256086,0.9908307109352369,3.483358530038413,0.4072314610140849,12.47503779505762,0
6.055183405790828,0.7451754365924776,0.007240829710458617,1.9551834057908277,0.06482721980697241,6.0,13.0,0.9962393407560213,3.6068952693244034,0.6124136099034861,10.024136099034862,0
7.336994067972175,0.3582083048389552,0.24069347476939235,2.116473305874787,0.04361278805307774,15.315029660139126,145.520237281113,0.991840984827998,3.0426011864055647,0.62479762718887,11.117916951610448,1
5.961668400177853,0.20691657999110735,0.298500520053356,6.110875804357402,0.049299895989328775,39.38331599822147,199.61668400177854,0.995968321198755,3.5411616394842262,0.6198310797687909,10.030834200088927,1
6.8,0.63,0.04,1.3,0.0579999999999999,25.0,133.0,0.99271,3.17,0.39,10.2,1
6.4,0.34,0.2,14.9,0.06,37.0,162.0,0.9983,3.13,0.45,9.0,1
6.8,0.21427782681780458,0.278328732310386,1.2,0.03518981890148372,18.405090549258144,67.88101810985162,0.9904022692132523,3.1292916298866467,0.38189818901483713,11.56911992083679,1
6.234042947978912,0.3124467789015817,0.21218090534710032,3.468085895957823,0.03892553684973639,5.292553684973639,85.87766105492092,0.9922242037709622,3.297553221098418,0.42340429479789116,11.236701683523725,1
8.816826891797133,0.2600497958551741,0.3481679232547644,2.697776469677509,0.03382177191099386,5.0,33.52970468150102,0.992353262330017,2.953564561780123,0.32237637452008194,10.765350299302254,1
8.235490867790666,0.37914400681454014,0.25050108450755326,1.9659708905057998,0.08004174656965202,17.035490867790667,151.0,0.9945248436074534,3.05446763698314,0.5130480022715134,9.251774543389534,1
6.178457550518047,0.3746143876295117,0.23676863257770703,1.1369237415803255,0.05547694966321298,5.73847483160651,109.26152516839349,0.9935233778358806,3.2363076258419676,0.5421542449481953,9.266156837111465,1
7.0460904115701775,0.3736154991263161,0.5606348730342111,10.580129159385967,0.046716641855964774,68.02116243447371,187.0211624344737,0.9975120516637545,3.0953909588429824,0.5075896672491226,8.687948336245613,1
6.34928875875233,0.32481823834781753,0.32492887587523295,4.849604865973516,0.050004741608317804,42.9952583916822,199.99841946389407,0.9951020546969377,3.400505771553899,0.6750395134026483,10.249604865973517,1
7.297433042492893,0.4241414847679186,0.37,1.3396462880802034,0.03330176855959899,5.232743813467006,57.93097525386802,0.9918943526934844,3.108185953366751,0.4934512373065989,10.81893886424061,1
5.906142145542773,0.7041890900242628,0.014692892722861315,1.8061421455427737,0.06979526181524087,6.0,13.0,0.995826993269335,3.624283416353343,0.6148976309076204,10.048976309076204,0
7.986210901266649,0.34372189529067654,0.3826234128613214,14.262109012666492,0.06742039330626796,29.724218025332984,177.0,0.9999220857853199,3.281378909873335,0.5504148343293287,9.022757819746671,1
9.117830037520317,0.6062608230879962,0.3355221806640353,2.66912880807987,0.08463474077919665,16.439123463199444,46.18695884560019,0.9978804382684003,3.267478353824007,0.5193479422800094,9.356087653680056,0
7.445920200787983,0.3030613467191989,0.403831745715259,2.2692346633202,0.05046021447113191,6.5382668339899865,47.0,0.9941950131192528,3.1253776060236396,0.48691840401575964,9.761581296522202,0
6.762796706907037,0.705298239303215,0.08330340724326665,3.7586274862467404,0.06911609879278889,15.148813172371852,28.62796706907037,0.9951752662700183,3.4233931855134667,0.5222321975855778,11.107440658618593,0
7.526429660836815,0.9215454644894909,0.051499237414229765,2.3942813566527414,0.07887943206108346,5.0,9.0,0.9959076972909456,3.4117155930041774,0.5103555087447781,10.9,0
