fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,color
6.688030336433851,0.24239393271322984,0.28760606728677013,6.680303364338508,0.03746136513952328,54.0,127.05984831783074,0.9930527731381363,3.3204242691470807,0.4588030336433851,11.635908990698447,1
6.402591816783932,0.14282397709799152,0.4046112274824102,1.292359656469873,0.04184584206118076,62.87176022902008,146.25647954195983,0.9907305318740389,3.1171760229020085,0.6994816366432135,11.21282397709799,1
7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.99807,2.94,0.41,8.8,1
7.2,0.23,0.39,14.2,0.0579999999999999,49.0,192.0,0.9979,2.98,0.48,9.0,1
7.943267618487215,0.22938796531701952,0.4233475063559527,1.597551861268078,0.06669398265850976,34.4938796531702,101.9877593063404,0.9953512717387007,3.421468883239153,0.6740819479755292,10.5,0
7.5565311573443505,0.19021951040247903,0.3086937685311298,11.613603861988892,0.05360921365393923,57.45555637220401,212.82601631991736,0.9977828724056418,3.14869376853113,0.4926016319917367,9.117344213278244,1
6.946523770930375,0.3011761480234118,0.29326188546518717,9.515237709303744,0.04179142625582246,37.0,129.39571312791122,0.9935627809832557,3.186257212325326,0.3353476229069626,11.486095083721498,1
5.7410469178124295,0.30589530821875704,0.3210469178124295,4.428375342499436,0.033694222603118655,22.0,86.0,0.9902136355136569,3.2771624657500564,0.462093835624859,12.274656849374013,1
6.052396222129979,0.3582336920489967,0.24938611905750227,1.8911684602449834,0.033537425872949986,25.0,97.53742587294998,0.99006257412705,3.3159128047955075,0.4122455523769991,11.859881396719976,1
6.853625088897027,0.16,0.3549452958318075,1.0865937277757434,0.03965937277757434,39.56703136112128,122.56703136112128,0.9900129686388788,3.1156703136112127,0.5515390236075508,11.753625088897026,1
6.521634705805387,0.22445913235486534,0.24047477204824072,4.296574191455472,0.03555408676451347,28.722956617743264,141.72295661774328,0.993867547941292,3.3156730588389225,0.39649041174161614,10.072295661774326,1
6.473693804300998,0.2997342038172255,0.2536846902150499,4.465719918817762,0.0503941372311876,27.631530978495007,138.1842345107525,0.9913949589866132,3.2497342038172254,0.5202657961827746,12.4368469021505,1
6.224645169995437,0.16407744198813537,0.3779612790059323,1.36967754993155,0.038767741500228166,17.246451699954367,75.2606449001369,0.9895842579600548,3.1301419320018256,0.537819347004107,11.745032379936115,1
7.398360403495449,0.29642619251266583,0.3468196956737581,2.198360403495449,0.03368196956737574,65.0032791930091,155.32458881864238,0.9912990162420973,3.126688527953394,0.6368196956737581,11.73245888186424,1
6.3,0.35,0.3,5.7,0.035,8.0,97.0,0.9927,3.27,0.41,11.0,1
6.290054248838184,0.19171273574748046,0.3465745285050391,1.1828726425251956,0.03402764144848827,43.75691036212207,125.58563678737403,0.9900459132018589,3.2809945751161815,0.4168509429899218,12.097235855151173,1
9.032635780876552,0.23804541291975378,0.34,1.1880454129197537,0.027075912837222157,31.0,93.0,0.9915234906426864,2.9467364219123446,0.4118410547808617,11.3,1
6.114209804528916,0.30205274500259893,0.3348947059083821,9.679738234122805,0.03004211763664716,21.673686272774525,89.34737254554905,0.9923972643127538,3.1146841177251465,0.39573705864132525,12.312103922696558,1
7.2,0.37677053205462896,0.31322946794537104,2.0,0.05793768076722256,15.0,28.677053205462894,0.9947135410641093,3.23,0.7503115961638869,11.3,0
6.414058525917437,0.17046861753058126,0.27265549933996036,1.498437941564729,0.03712496467482166,20.015620584352707,98.0,0.9916124964674822,3.4551576188506603,0.42062482337410834,10.984379415647291,1
6.0,0.28,0.52,6.2,0.0279999999999999,37.0,104.0,0.99161,3.28,0.51,11.8,1
6.34274883839649,0.1405066809014034,0.28673847796315777,1.2557949265438593,0.038195691322210464,14.065230440736844,65.0,0.9917963894260456,3.497827652888421,0.5445661308515791,11.047815647410525,1
6.1,0.32,0.24,1.5,0.036,38.0,124.0,0.9898,3.29,0.42,12.4,1
6.899526126596763,0.22330174177311757,0.39688780758817704,1.4,0.039684042024785336,30.665087088655877,113.33491291134412,0.9912669825822688,3.0796209012774107,0.4599052253193527,10.8,1
7.219145329608531,0.3373048443202844,0.3448233562384361,2.486524221601422,0.06359572664804265,21.404273351957347,36.59572664804266,0.9951514871977651,3.3419145329608533,0.7740427335195735,12.032621108007108,0
7.104188390755775,0.3232216429131793,0.40736473179262933,3.4046072298313534,0.040694589271705175,26.338917854341034,131.66108214565895,0.9910016753563023,3.1659406789356654,0.6435567141736414,12.535567141736415,1
7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.99807,2.94,0.41,8.8,1
6.235019408066078,0.2362451479834805,0.33025291120991174,4.9512645560495585,0.033137160358843634,35.67509704033039,93.1624514798348,0.9900420232896793,3.26187742600826,0.3941148107653091,13.435019408066077,1
6.899140501359639,0.33553718665022536,0.27459173814582877,2.4,0.03001718997280721,24.004297493201804,98.9957025067982,0.9899484958773793,3.114849587737937,0.41012892479605406,12.002578495921082,1
6.4,0.22,0.32,7.2,0.0279999999999999,15.0,83.0,0.993,3.13,0.55,10.9,1
6.715406562535133,0.14845934374648675,0.27932774609506744,10.08655492190135,0.03579832382852024,40.288516406337834,99.42296718732433,0.9939182097033376,3.1508684023485807,0.4440335234295952,10.902799570176363,1
6.414680778764909,0.2748808467258946,0.25511915327410545,4.356340049577529,0.028488084672589373,54.0,127.65872311505964,0.990579599864078,3.214365995042247,0.475834072918738,12.319446909729127,1
7.619668271453118,0.17318009628718703,0.3234099518564065,1.2219668271453117,0.04112132691418753,46.56066345709377,121.21966827145312,0.9919360663457093,3.0597701444307805,0.6492464419965637,10.565900481435936,1
6.229010073261955,0.22,0.47259395604282695,5.579353937701652,0.031610906593575884,31.0,128.5802014652391,0.9925098992673804,3.392593956042827,0.35129697802141346,11.358020146523911,1
7.0,0.2977833152869808,0.2677783315286981,7.566550378973403,0.027,37.0,122.0,0.9917899651136921,3.130004983758283,0.5422366197461501,12.57778331528698,1
7.4,0.16,0.3,13.7,0.0559999999999999,33.0,168.0,0.99825,2.9,0.44,8.7,1
6.490222513776939,0.15377781422211745,0.391466622933459,1.456667213331762,0.04085999672000943,62.762221857778826,146.47555628444235,0.9907907779782217,3.1062221857778822,0.681955497244612,11.223777814222117,1
7.3,0.4,0.28,6.5,0.037,26.0,97.0,0.99148,3.16,0.58,12.6,1
8.1,0.17,0.44,14.1,0.053,43.0,145.0,1.0006,3.28,0.75,8.8,1
6.401186483041231,0.4270621610137436,0.29682486440549744,4.407118898247385,0.02864689194931282,14.341243220274873,72.32937838986257,0.9909154861906065,3.1414237796494766,0.6296440550876308,11.86231622884882,1
6.661557467622563,0.3423114935245125,0.2869221266188719,3.6192830359620474,0.03207663798566156,27.615574676225627,79.0,0.9901280593424491,3.2507663798566155,0.5084548863321031,12.4,1
6.295052386676783,0.34886911695469325,0.3000706801903317,5.678795942900498,0.034943455847734665,8.021204057099501,97.0212040570995,0.9926783718617586,3.271342923616302,0.4099293198096683,11.015549641872967,1
6.680558725064924,0.13486031873376897,0.284860318733769,1.2194412749350758,0.04434749163051854,35.0,139.80558725064924,0.9925483580555065,3.3329161912402614,0.35624572116235237,10.23608892454553,1
5.836350242601033,0.22090507278030985,0.30545990295958686,1.4909492721969013,0.04027446846186572,37.272995147979344,95.0,0.9892528036171742,3.1754746360984507,0.8309492721969012,12.581751213005164,1
7.681312999126783,0.32062290002910726,0.46629619935964084,2.3186870008732168,0.04,28.062290002910725,114.06229000291073,0.9911124580005821,3.191902299621606,0.52,12.737709997089278,1
7.479662754829631,0.32167092562095256,0.4176034765868788,9.326750110166133,0.03488860495860316,40.426162534497365,185.37046501379893,0.9946014409420895,3.243873272723174,0.44295349862010536,11.738988264488894,1
6.5540922142699625,0.21508934287604506,0.32245532856197745,2.213170071570338,0.0401636885707985,26.0,105.91815571460076,0.9903453430145346,3.2496801214490487,0.5939135285178724,12.0327377141597,1
6.0,0.29,0.41,10.8,0.048,55.0,149.0,0.9937,3.09,0.59,10.9666666666667,1
8.97142608669604,0.307142898555066,0.4457136231189438,2.8,0.10071440580969145,6.7142898555066015,16.2857101444934,0.9962142846375683,3.2642863768810564,0.8271423187841418,11.77142898555066,0
6.8,0.1208778552102304,0.31058523680682026,5.185369079829494,0.04540966576477418,29.058523680682026,119.94147631931797,0.9942409665764774,3.4105852368068206,0.45795167117612906,9.77659052772719,1
6.3,0.41,0.3,3.2,0.03,49.0,164.0,0.9927,3.53,0.79,11.7,1
7.1110237680881205,0.35559049276475174,0.2888190144704965,2.3559049276475177,0.035669286957356376,35.22047536176241,114.88976231911879,0.9894966947242927,3.1800786087206916,0.4697641738379257,13.367714782942553,1
5.892777732945118,0.2378333198835351,0.2828889068219532,1.3216668011646489,0.032938894717134785,36.14444534109766,95.0,0.9889311669222128,3.0908334005823246,0.6616668011646489,12.863888664725586,1
10.976557388336962,0.5144768816647299,0.5010332082139916,5.706490122478819,0.08487019755042363,8.402648162817721,44.33774693802954,1.0007505968984216,3.214940310157831,0.7487019755042363,10.233774693802953,0
12.858304172591854,0.3619913167838039,0.591991316783804,2.821782659570107,0.09848956713931516,10.0,23.309130378255436,1.0000154565189128,3.125269569739565,0.8469086962174456,10.029043546093476,0
5.821565447571883,0.4673012625243376,0.05269873747566235,1.8378312291261039,0.04116265781554219,27.81084385436948,87.0,0.9907054219271847,3.462168770873896,0.7764940865049804,13.735181396117273,0
7.021438582214565,0.17745809284120762,0.36174580928412076,1.374580928412076,0.04195251442952754,20.91270953579396,89.91270953579397,0.9922433660352343,3.151270953579396,0.41214385822145655,11.087290464206038,1
6.46027824445121,0.281324058518293,0.34860638036890446,4.81515950922261,0.052411129778048404,21.80139122225605,130.19860877774394,0.992020698008503,3.221184936292688,0.45801391222256055,11.966898537042676,1
6.061962039901652,0.23901898004917393,0.3201202837934696,1.7929430598524783,0.026815824389181737,24.619620399016522,110.61962039901653,0.9897132531441377,3.1403100842852085,0.3646645321671913,12.104303680786783,1
10.4,0.33,0.63,2.8,0.084,5.0,22.0,0.9998,3.26,0.74,11.2,0
6.40091746415751,0.24614677031074395,0.31302751194749645,1.994495215054936,0.04104587320787553,21.33944976105007,89.66972488052504,0.9901091744020305,3.1403669856630043,0.4505504784945064,11.799082535842489,1
7.143221076315404,0.2643221076315405,0.39536331199242075,13.72809032706602,0.03977603010902201,48.32809032706602,171.20824087217605,0.9990752436580819,3.309116085827139,0.7348914414283625,9.179175912782394,1
7.7497060416000405,0.19748530208000203,0.2626322812799816,1.662867447999949,0.027257348959998977,26.880144271999285,188.7485302080002,0.9913520577087997,3.1202351667199673,0.6985074843200336,11.911397656000153,1
7.437576194427419,0.19982687103052996,0.26803462579389403,1.61965374206106,0.028179224523663594,35.196537420610596,136.0,0.9926136454460153,3.391792245236636,0.5341038773816821,10.88207754763364,1
10.26021027306297,0.3520420546125942,0.4739789726937029,2.1,0.0676546709963724,5.301051365314854,9.301051365314853,0.9952001658125486,3.175915890774812,0.6779579453874058,12.009684590405543,0
7.2,0.23,0.39,14.2,0.0579999999999999,49.0,192.0,0.9979,2.98,0.48,9.0,1
6.287184764218239,0.33894607416404265,0.363760507859392,4.438743067305014,0.03354131640468694,22.729341797656534,93.72934179765653,0.9911190896090312,3.3279762112032216,0.46871847642182396,11.989460741640427,1
5.839044878116277,0.18,0.5082865365651168,1.3695224390581386,0.03665605420129197,29.265605420129198,128.46878915974162,0.9906261920435825,3.504687891597416,0.5734394579870803,11.521910243767445,1
6.558555818780918,0.346844655024734,0.27,4.351334912685505,0.038292779093904585,36.41444181219082,96.70722090609542,0.9905615624667218,3.188288836243817,0.553155344975266,12.541444181219083,1
8.0,0.22,0.42,14.6,0.044,45.0,163.0,1.0003,3.21,0.69,8.6,1
7.6,0.2,0.3,14.2,0.0559999999999999,53.0,212.5,0.999,3.14,0.46,8.9,1
6.3,0.2023803577256987,0.28503418350694326,2.1482908246528387,0.036965816493056775,38.0,101.49658164930568,0.9902342262671007,3.210478569097205,0.42034183506943223,11.549658164930568,1
6.39329603318732,0.23180366235800745,0.33561851475981885,7.629369280347468,0.04274221771178263,31.12370295196377,111.0,0.9941425218726632,3.280670396681268,0.5575259409607246,10.627573754584603,1
12.794283015890525,0.3002858492054738,0.7394283015890524,2.5885660317810477,0.09434254682741025,8.914245238357859,28.02858492054738,0.9993799905556168,3.1908528254248383,0.7714292460273691,10.77141507945262,0
6.635395067161319,0.20259563825849677,0.3795280657711824,7.907079013432265,0.051433678925418884,29.97640328855912,144.92920986567736,0.9946480872348301,3.312685019453327,0.5548087234830065,11.04719342288176,1
6.1,0.24,0.26,1.7,0.033,61.0,134.0,0.9903,3.19,0.81,11.9,1
7.4,0.19,0.3,12.8,0.053,48.5,229.0,0.9986,3.14,0.49,9.1,1
6.4,0.22,0.38,9.1,0.044,35.0,127.0,0.99326,2.97,0.3,11.0,1
6.318226006223504,0.2903037667703917,0.28696233229608276,3.1967192980668138,0.037121506708156685,31.817739937764966,140.0,0.9897150668734374,3.180935603734102,0.3751883385195862,12.654191950211974,1
6.635218671594812,0.2391515977823349,0.3538046678987028,2.3380466789870282,0.03723906642025944,34.676093357974054,89.32390664202595,0.9914781486531142,3.288868797043113,0.5583031955646699,11.0,1
5.735257012976428,0.31445060111226525,0.2846244990731123,4.004032059320812,0.03153755009268877,46.0,114.81502003707551,0.98946,3.177573096477827,0.5570514025952855,12.852016029660406,1
6.287385464195526,0.20410550663136465,0.3341055066313647,1.2642202652545862,0.03735779734745414,45.0,124.7683480105906,0.9900912383236008,3.2812614535804476,0.4130504403177181,12.010550663136465,1
6.382934744108663,0.42097824803622097,0.29439129921448837,4.297608464651978,0.028951087598188954,14.21956496072442,72.39021751963779,0.9907798149312077,3.1195216929303955,0.635119576767401,11.929239271601569,1
7.3,0.22,0.4,14.75,0.042,44.5,129.5,0.9998,3.36,0.41,9.1,1
5.983561954718174,0.18101371728309046,0.31063008724509217,2.86465933736541,0.04316438045281826,100.40548691323617,169.2657521811273,0.9912421110999303,3.266191588074732,0.8449314135845478,11.396163699620017,1
7.7582076124651245,0.32098335029493824,0.32852497455759266,2.3926248727879633,0.036950832485253084,17.950832485253088,100.97541624262655,0.9912122918786866,3.2146709139009566,0.6514750254424074,11.695083248525307,1
6.569048036365579,0.33156965872051,0.26107585319872517,5.273544880807649,0.05114814165653543,23.0,126.21075853198725,0.9950241269284845,3.2226013908416573,0.4505379265993626,9.463668770371953,1
6.99851412099469,0.21044576370159304,0.34985141209946896,1.379702824198938,0.03833164956575573,30.59405648397876,87.40594351602124,0.9899116344669059,3.26,0.3842080230607434,12.639108472596813,1
6.355695761981873,0.29092826269969785,0.2807173730030211,2.9843906821027173,0.03737130507987915,31.443042380181264,140.0,0.9901572099913861,3.203417457189124,0.4064131349848945,12.354433904145013,1
7.466930176268813,0.2304722805740287,0.5692915791389569,2.212597543157158,0.0443622175540777,47.20472280574029,164.89763859712986,0.9935078747374169,3.0991334733776688,0.5655903507175359,10.26377824459223,1
6.759716475921415,0.173981098394761,0.4119590465219821,1.8,0.035598739892984066,43.39968497324602,150.79936994649202,0.9918003150267539,3.3800315026753984,0.5900787566884959,11.639495957193626,1
7.454664704444211,0.3027332352222106,0.24,1.988935884222525,0.036273323522221054,38.85466470444421,150.0,0.9912781997056666,3.0681669119444734,0.43055320578887374,11.778199705666632,1
7.123279192774059,0.3090398846820084,0.35013589621380753,1.9561595387280335,0.0336576069190795,36.890398846820084,114.21920230635983,0.9907293293607523,3.1306883228903764,0.6946558385548117,12.157518500866109,1
6.161417013333424,0.17153542533333563,0.28818893511112337,2.443701071111027,0.028870074355556757,21.94881915555548,98.0,0.9908059838186668,3.159488191555555,0.37460627600000684,11.043701071111027,1
5.9,0.3117847043143468,0.3029461760785867,2.0,0.03,38.0,142.0,0.98892,3.407053823921413,0.41,12.9,1
6.448968053305212,0.29149467555086855,0.279046272885608,1.8149467555086858,0.037469041599156344,35.0,104.17010648898263,0.9911585053244492,3.291701064889826,0.4482989351101737,11.473452079957816,1
6.043915735345389,0.3063076649199949,0.33546857877455427,3.136923350800051,0.037850345168726436,19.79440609236373,128.60279695381814,0.9905050635545309,3.363132944316378,0.48397203046181864,12.285034516872644,1
12.8,0.3,0.74,2.6,0.095,9.0,28.0,0.9994,3.2,0.77,10.8,0
8.18629354865871,0.21608858421882793,0.4360885842188279,1.4310489247764517,0.041689510752235405,35.0,125.22983691741183,0.9919254077064704,3.1145967383482365,0.4877016308258817,11.560885842188279,1
6.8422424898651295,0.3193090121618448,0.28422424898651294,3.324120162157931,0.033379399189210346,28.577575101348707,77.73272530404613,0.9903717339108131,3.1370665222967156,0.41775751013487067,12.104302570944094,1
